ID,Prob1
81549, 0.22
81550, 0.12
81551, 0.31
81552, 0.19
81553, 0.22
81554, 0.15
81555, 0.72
81556, 0.77
81557, 0.26
81558, 0.69
81559, 0.44
81560, 0.21
81561, 0.18
81562, 0.52
81563, 0.40
81564, 0.78
81565, 0.32
81566, 0.83
81567, 0.29
81568, 0.79
81569, 0.16
81570, 0.46
81571, 0.35
81572, 0.35
81573, 0.24
81574, 0.09
81575, 0.32
81576, 0.23
81577, 0.49
81578, 0.36
81579, 0.24
81580, 0.58
81581, 0.24
81582, 0.25
81583, 0.56
81584, 0.35
81585, 0.60
81586, 0.74
81587, 0.13
81588, 0.13
81589, 0.22
81590, 0.36
81591, 0.22
81592, 0.36
81593, 0.49
81594, 0.23
81595, 0.34
81596, 0.21
81597, 0.42
81598, 0.17
81599, 0.15
81600, 0.37
81601, 0.23
81602, 0.36
81603, 0.56
81604, 0.47
81605, 0.25
81606, 0.50
81607, 0.23
81608, 0.36
81609, 0.44
81610, 0.41
81611, 0.40
81612, 0.16
81613, 0.55
81614, 0.38
81615, 0.18
81616, 0.19
81617, 0.41
81618, 0.88
81619, 0.06
81620, 0.91
81621, 0.17
81622, 0.10
81623, 0.47
81624, 0.39
81625, 0.35
81626, 0.65
81627, 0.17
81628, 0.17
81629, 0.37
81630, 0.42
81631, 0.34
81632, 0.48
81633, 0.24
81634, 0.24
81635, 0.31
81636, 0.58
81637, 0.40
81638, 0.21
81639, 0.21
81640, 0.41
81641, 0.28
81642, 0.17
81643, 0.22
81644, 0.32
81645, 0.25
81646, 0.28
81647, 0.25
81648, 0.31
81649, 0.17
81650, 0.24
81651, 0.21
81652, 0.44
81653, 0.57
81654, 0.30
81655, 0.28
81656, 0.13
81657, 0.57
81658, 0.33
81659, 0.22
81660, 0.39
81661, 0.26
81662, 0.21
81663, 0.25
81664, 0.17
81665, 0.37
81666, 0.22
81667, 0.67
81668, 0.40
81669, 0.36
81670, 0.25
81671, 0.60
81672, 0.27
81673, 0.63
81674, 0.25
81675, 0.23
81676, 0.24
81677, 0.78
81678, 0.39
81679, 0.20
81680, 0.29
81681, 0.11
81682, 0.24
81683, 0.21
81684, 0.29
81685, 0.46
81686, 0.11
81687, 0.12
81688, 0.14
81689, 0.15
81690, 0.28
81691, 0.37
81692, 0.21
81693, 0.42
81694, 0.08
81695, 0.28
81696, 0.42
81697, 0.26
81698, 0.21
81699, 0.22
81700, 0.15
81701, 0.34
81702, 0.12
81703, 0.65
81704, 0.30
81705, 0.43
81706, 0.26
81707, 0.18
81708, 0.21
81709, 0.48
81710, 0.47
81711, 0.35
81712, 0.59
81713, 0.56
81714, 0.21
81715, 0.16
81716, 0.19
81717, 0.08
81718, 0.77
81719, 0.59
81720, 0.20
81721, 0.08
81722, 0.38
81723, 0.25
81724, 0.24
81725, 0.57
81726, 0.42
81727, 0.21
81728, 0.29
81729, 0.22
81730, 0.29
81731, 0.40
81732, 0.43
81733, 0.36
81734, 0.29
81735, 0.57
81736, 0.37
81737, 0.37
81738, 0.38
81739, 0.22
81740, 0.23
81741, 0.24
81742, 0.44
81743, 0.18
81744, 0.43
81745, 0.39
81746, 0.09
81747, 0.25
81748, 0.91
81749, 0.14
81750, 0.38
81751, 0.23
81752, 0.26
81753, 0.26
81754, 0.41
81755, 0.36
81756, 0.73
81757, 0.21
81758, 0.37
81759, 0.76
81760, 0.27
81761, 0.32
81762, 0.34
81763, 0.19
81764, 0.32
81765, 0.49
81766, 0.42
81767, 0.34
81768, 0.56
81769, 0.44
81770, 0.56
81771, 0.27
81772, 0.33
81773, 0.26
81774, 0.30
81775, 0.50
81776, 0.31
81777, 0.82
81778, 0.46
81779, 0.60
81780, 0.27
81781, 0.16
81782, 0.26
81783, 0.57
81784, 0.24
81785, 0.45
81786, 0.24
81787, 0.22
81788, 0.42
81789, 0.24
81790, 0.66
81791, 0.59
81792, 0.24
81793, 0.23
81794, 0.17
81795, 0.69
81796, 0.42
81797, 0.46
81798, 0.28
81799, 0.20
81800, 0.15
81801, 0.25
81802, 0.35
81803, 0.72
81804, 0.22
81805, 0.22
81806, 0.37
81807, 0.35
81808, 0.67
81809, 0.30
81810, 0.23
81811, 0.45
81812, 0.07
81813, 0.49
81814, 0.50
81815, 0.61
81816, 0.26
81817, 0.13
81818, 0.26
81819, 0.43
81820, 0.27
81821, 0.26
81822, 0.56
81823, 0.47
81824, 0.37
81825, 0.46
81826, 0.27
81827, 0.25
81828, 0.26
81829, 0.52
81830, 0.22
81831, 0.48
81832, 0.11
81833, 0.20
81834, 0.14
81835, 0.73
81836, 0.75
81837, 0.55
81838, 0.44
81839, 0.08
81840, 0.77
81841, 0.59
81842, 0.26
81843, 0.48
81844, 0.07
81845, 0.11
81846, 0.08
81847, 0.18
81848, 0.55
81849, 0.25
81850, 0.26
81851, 0.61
81852, 0.65
81853, 0.84
81854, 0.20
81855, 0.33
81856, 0.20
81857, 0.21
81858, 0.76
81859, 0.35
81860, 0.31
81861, 0.20
81862, 0.22
81863, 0.32
81864, 0.52
81865, 0.44
81866, 0.28
81867, 0.35
81868, 0.28
81869, 0.31
81870, 0.52
81871, 0.47
81872, 0.40
81873, 0.39
81874, 0.34
81875, 0.23
81876, 0.08
81877, 0.31
81878, 0.27
81879, 0.50
81880, 0.33
81881, 0.47
81882, 0.26
81883, 0.28
81884, 0.14
81885, 0.21
81886, 0.28
81887, 0.30
81888, 0.23
81889, 0.28
81890, 0.26
81891, 0.31
81892, 0.27
81893, 0.16
81894, 0.25
81895, 0.12
81896, 0.25
81897, 0.26
81898, 0.53
81899, 0.56
81900, 0.57
81901, 0.37
81902, 0.52
81903, 0.22
81904, 0.23
81905, 0.72
81906, 0.27
81907, 0.85
81908, 0.29
81909, 0.54
81910, 0.17
81911, 0.46
81912, 0.69
81913, 0.21
81914, 0.41
81915, 0.25
81916, 0.35
81917, 0.14
81918, 0.20
81919, 0.48
81920, 0.32
81921, 0.20
81922, 0.21
81923, 0.07
81924, 0.10
81925, 0.22
81926, 0.67
81927, 0.23
81928, 0.41
81929, 0.34
81930, 0.23
81931, 0.31
81932, 0.28
81933, 0.21
81934, 0.42
81935, 0.25
81936, 0.22
81937, 0.90
81938, 0.25
81939, 0.19
81940, 0.33
81941, 0.40
81942, 0.32
81943, 0.28
81944, 0.17
81945, 0.79
81946, 0.68
81947, 0.15
81948, 0.33
81949, 0.34
81950, 0.31
81951, 0.40
81952, 0.29
81953, 0.34
81954, 0.16
81955, 0.25
81956, 0.47
81957, 0.22
81958, 0.34
81959, 0.22
81960, 0.35
81961, 0.12
81962, 0.66
81963, 0.10
81964, 0.27
81965, 0.50
81966, 0.63
81967, 0.21
81968, 0.24
81969, 0.33
81970, 0.30
81971, 0.35
81972, 0.23
81973, 0.42
81974, 0.27
81975, 0.28
81976, 0.47
81977, 0.11
81978, 0.22
81979, 0.75
81980, 0.64
81981, 0.20
81982, 0.62
81983, 0.51
81984, 0.33
81985, 0.13
81986, 0.44
81987, 0.27
81988, 0.21
81989, 0.24
81990, 0.59
81991, 0.17
81992, 0.64
81993, 0.29
81994, 0.24
81995, 0.23
81996, 0.90
81997, 0.47
81998, 0.80
81999, 0.25
82000, 0.45
82001, 0.42
82002, 0.21
82003, 0.27
82004, 0.21
82005, 0.27
82006, 0.50
82007, 0.19
82008, 0.67
82009, 0.59
82010, 0.78
82011, 0.64
82012, 0.18
82013, 0.46
82014, 0.22
82015, 0.67
82016, 0.09
82017, 0.37
82018, 0.83
82019, 0.54
82020, 0.86
82021, 0.70
82022, 0.37
82023, 0.34
82024, 0.20
82025, 0.22
82026, 0.28
82027, 0.20
82028, 0.32
82029, 0.12
82030, 0.43
82031, 0.30
82032, 0.16
82033, 0.67
82034, 0.33
82035, 0.12
82036, 0.24
82037, 0.37
82038, 0.21
82039, 0.22
82040, 0.14
82041, 0.30
82042, 0.26
82043, 0.41
82044, 0.08
82045, 0.06
82046, 0.35
82047, 0.19
82048, 0.38
82049, 0.11
82050, 0.40
82051, 0.40
82052, 0.38
82053, 0.43
82054, 0.35
82055, 0.22
82056, 0.36
82057, 0.58
82058, 0.54
82059, 0.35
82060, 0.29
82061, 0.26
82062, 0.26
82063, 0.29
82064, 0.23
82065, 0.59
82066, 0.15
82067, 0.78
82068, 0.27
82069, 0.25
82070, 0.16
82071, 0.53
82072, 0.22
82073, 0.36
82074, 0.42
82075, 0.38
82076, 0.72
82077, 0.54
82078, 0.46
82079, 0.24
82080, 0.18
82081, 0.52
82082, 0.28
82083, 0.38
82084, 0.64
82085, 0.66
82086, 0.33
82087, 0.19
82088, 0.26
82089, 0.38
82090, 0.27
82091, 0.30
82092, 0.32
82093, 0.19
82094, 0.35
82095, 0.35
82096, 0.62
82097, 0.25
82098, 0.89
82099, 0.41
82100, 0.21
82101, 0.46
82102, 0.65
82103, 0.53
82104, 0.38
82105, 0.23
82106, 0.15
82107, 0.34
82108, 0.21
82109, 0.31
82110, 0.22
82111, 0.25
82112, 0.38
82113, 0.47
82114, 0.56
82115, 0.31
82116, 0.34
82117, 0.67
82118, 0.56
82119, 0.17
82120, 0.27
82121, 0.12
82122, 0.39
82123, 0.44
82124, 0.28
82125, 0.67
82126, 0.18
82127, 0.12
82128, 0.18
82129, 0.13
82130, 0.05
82131, 0.24
82132, 0.25
82133, 0.32
82134, 0.53
82135, 0.63
82136, 0.21
82137, 0.22
82138, 0.27
82139, 0.12
82140, 0.48
82141, 0.41
82142, 0.18
82143, 0.46
82144, 0.76
82145, 0.28
82146, 0.29
82147, 0.23
82148, 0.33
82149, 0.63
82150, 0.15
82151, 0.66
82152, 0.29
82153, 0.19
82154, 0.40
82155, 0.23
82156, 0.50
82157, 0.18
82158, 0.09
82159, 0.25
82160, 0.25
82161, 0.31
82162, 0.29
82163, 0.31
82164, 0.69
82165, 0.79
82166, 0.35
82167, 0.41
82168, 0.17
82169, 0.41
82170, 0.47
82171, 0.28
82172, 0.39
82173, 0.24
82174, 0.30
82175, 0.36
82176, 0.13
82177, 0.35
82178, 0.63
82179, 0.27
82180, 0.67
82181, 0.26
82182, 0.49
82183, 0.58
82184, 0.26
82185, 0.27
82186, 0.17
82187, 0.24
82188, 0.19
82189, 0.47
82190, 0.32
82191, 0.20
82192, 0.27
82193, 0.26
82194, 0.33
82195, 0.34
82196, 0.39
82197, 0.64
82198, 0.25
82199, 0.27
82200, 0.56
82201, 0.08
82202, 0.22
82203, 0.43
82204, 0.52
82205, 0.19
82206, 0.70
82207, 0.54
82208, 0.38
82209, 0.87
82210, 0.17
82211, 0.45
82212, 0.68
82213, 0.32
82214, 0.10
82215, 0.16
82216, 0.41
82217, 0.38
82218, 0.39
82219, 0.22
82220, 0.32
82221, 0.26
82222, 0.41
82223, 0.31
82224, 0.32
82225, 0.20
82226, 0.25
82227, 0.64
82228, 0.19
82229, 0.18
82230, 0.41
82231, 0.43
82232, 0.37
82233, 0.24
82234, 0.57
82235, 0.31
82236, 0.59
82237, 0.25
82238, 0.70
82239, 0.31
82240, 0.77
82241, 0.21
82242, 0.45
82243, 0.08
82244, 0.23
82245, 0.40
82246, 0.31
82247, 0.21
82248, 0.53
82249, 0.24
82250, 0.12
82251, 0.74
82252, 0.12
82253, 0.43
82254, 0.31
82255, 0.16
82256, 0.28
82257, 0.66
82258, 0.20
82259, 0.36
82260, 0.92
82261, 0.25
82262, 0.19
82263, 0.53
82264, 0.91
82265, 0.30
82266, 0.35
82267, 0.47
82268, 0.54
82269, 0.85
82270, 0.40
82271, 0.18
82272, 0.26
82273, 0.70
82274, 0.53
82275, 0.68
82276, 0.44
82277, 0.14
82278, 0.27
82279, 0.21
82280, 0.23
82281, 0.35
82282, 0.28
82283, 0.24
82284, 0.24
82285, 0.92
82286, 0.27
82287, 0.23
82288, 0.22
82289, 0.20
82290, 0.18
82291, 0.48
82292, 0.42
82293, 0.12
82294, 0.36
82295, 0.16
82296, 0.46
82297, 0.26
82298, 0.19
82299, 0.39
82300, 0.37
82301, 0.25
82302, 0.66
82303, 0.29
82304, 0.13
82305, 0.43
82306, 0.25
82307, 0.17
82308, 0.21
82309, 0.24
82310, 0.11
82311, 0.44
82312, 0.30
82313, 0.22
82314, 0.83
82315, 0.23
82316, 0.49
82317, 0.34
82318, 0.55
82319, 0.22
82320, 0.35
82321, 0.16
82322, 0.20
82323, 0.41
82324, 0.22
82325, 0.39
82326, 0.34
82327, 0.16
82328, 0.23
82329, 0.45
82330, 0.55
82331, 0.23
82332, 0.43
82333, 0.37
82334, 0.32
82335, 0.32
82336, 0.29
82337, 0.21
82338, 0.69
82339, 0.37
82340, 0.24
82341, 0.31
82342, 0.69
82343, 0.13
82344, 0.47
82345, 0.68
82346, 0.20
82347, 0.48
82348, 0.32
82349, 0.45
82350, 0.28
82351, 0.44
82352, 0.26
82353, 0.39
82354, 0.32
82355, 0.44
82356, 0.18
82357, 0.74
82358, 0.17
82359, 0.50
82360, 0.19
82361, 0.16
82362, 0.47
82363, 0.13
82364, 0.56
82365, 0.35
82366, 0.27
82367, 0.15
82368, 0.36
82369, 0.86
82370, 0.18
82371, 0.28
82372, 0.31
82373, 0.35
82374, 0.34
82375, 0.25
82376, 0.11
82377, 0.30
82378, 0.48
82379, 0.37
82380, 0.43
82381, 0.31
82382, 0.53
82383, 0.21
82384, 0.28
82385, 0.18
82386, 0.36
82387, 0.24
82388, 0.35
82389, 0.40
82390, 0.34
82391, 0.18
82392, 0.19
82393, 0.52
82394, 0.23
82395, 0.17
82396, 0.23
82397, 0.41
82398, 0.83
82399, 0.27
82400, 0.23
82401, 0.28
82402, 0.29
82403, 0.40
82404, 0.22
82405, 0.33
82406, 0.17
82407, 0.16
82408, 0.32
82409, 0.15
82410, 0.13
82411, 0.24
82412, 0.29
82413, 0.18
82414, 0.25
82415, 0.27
82416, 0.25
82417, 0.31
82418, 0.17
82419, 0.12
82420, 0.48
82421, 0.48
82422, 0.18
82423, 0.34
82424, 0.15
82425, 0.26
82426, 0.68
82427, 0.21
82428, 0.29
82429, 0.25
82430, 0.43
82431, 0.39
82432, 0.54
82433, 0.70
82434, 0.28
82435, 0.36
82436, 0.18
82437, 0.84
82438, 0.29
82439, 0.14
82440, 0.15
82441, 0.32
82442, 0.37
82443, 0.21
82444, 0.54
82445, 0.83
82446, 0.34
82447, 0.18
82448, 0.28
82449, 0.43
82450, 0.77
82451, 0.39
82452, 0.44
82453, 0.42
82454, 0.32
82455, 0.34
82456, 0.58
82457, 0.47
82458, 0.18
82459, 0.88
82460, 0.28
82461, 0.21
82462, 0.72
82463, 0.38
82464, 0.34
82465, 0.15
82466, 0.84
82467, 0.31
82468, 0.20
82469, 0.33
82470, 0.45
82471, 0.50
82472, 0.26
82473, 0.63
82474, 0.53
82475, 0.29
82476, 0.55
82477, 0.36
82478, 0.21
82479, 0.35
82480, 0.39
82481, 0.60
82482, 0.18
82483, 0.33
82484, 0.08
82485, 0.37
82486, 0.09
82487, 0.31
82488, 0.34
82489, 0.83
82490, 0.54
82491, 0.24
82492, 0.25
82493, 0.25
82494, 0.39
82495, 0.19
82496, 0.34
82497, 0.28
82498, 0.20
82499, 0.23
82500, 0.62
82501, 0.19
82502, 0.39
82503, 0.23
82504, 0.36
82505, 0.42
82506, 0.33
82507, 0.30
82508, 0.18
82509, 0.46
82510, 0.27
82511, 0.27
82512, 0.45
82513, 0.06
82514, 0.44
82515, 0.30
82516, 0.35
82517, 0.20
82518, 0.61
82519, 0.28
82520, 0.59
82521, 0.20
82522, 0.19
82523, 0.42
82524, 0.59
82525, 0.43
82526, 0.16
82527, 0.42
82528, 0.24
82529, 0.58
82530, 0.11
82531, 0.31
82532, 0.34
82533, 0.15
82534, 0.42
82535, 0.12
82536, 0.27
82537, 0.21
82538, 0.45
82539, 0.18
82540, 0.29
82541, 0.31
82542, 0.49
82543, 0.38
82544, 0.24
82545, 0.25
82546, 0.17
82547, 0.27
82548, 0.11
82549, 0.39
82550, 0.45
82551, 0.46
82552, 0.67
82553, 0.37
82554, 0.38
82555, 0.75
82556, 0.23
82557, 0.24
82558, 0.57
82559, 0.77
82560, 0.24
82561, 0.33
82562, 0.22
82563, 0.73
82564, 0.35
82565, 0.21
82566, 0.27
82567, 0.30
82568, 0.45
82569, 0.24
82570, 0.26
82571, 0.43
82572, 0.22
82573, 0.27
82574, 0.22
82575, 0.23
82576, 0.84
82577, 0.32
82578, 0.37
82579, 0.39
82580, 0.18
82581, 0.10
82582, 0.39
82583, 0.22
82584, 0.36
82585, 0.23
82586, 0.21
82587, 0.21
82588, 0.56
82589, 0.34
82590, 0.28
82591, 0.65
82592, 0.32
82593, 0.59
82594, 0.35
82595, 0.26
82596, 0.30
82597, 0.44
82598, 0.57
82599, 0.16
82600, 0.26
82601, 0.32
82602, 0.42
82603, 0.21
82604, 0.42
82605, 0.17
82606, 0.35
82607, 0.67
82608, 0.11
82609, 0.31
82610, 0.50
82611, 0.24
82612, 0.28
82613, 0.17
82614, 0.33
82615, 0.20
82616, 0.19
82617, 0.54
82618, 0.20
82619, 0.20
82620, 0.40
82621, 0.33
82622, 0.23
82623, 0.08
82624, 0.75
82625, 0.28
82626, 0.53
82627, 0.25
82628, 0.18
82629, 0.34
82630, 0.24
82631, 0.67
82632, 0.24
82633, 0.29
82634, 0.07
82635, 0.31
82636, 0.22
82637, 0.31
82638, 0.41
82639, 0.23
82640, 0.73
82641, 0.28
82642, 0.59
82643, 0.31
82644, 0.38
82645, 0.58
82646, 0.26
82647, 0.53
82648, 0.56
82649, 0.20
82650, 0.46
82651, 0.48
82652, 0.47
82653, 0.49
82654, 0.15
82655, 0.29
82656, 0.22
82657, 0.15
82658, 0.15
82659, 0.48
82660, 0.30
82661, 0.10
82662, 0.20
82663, 0.38
82664, 0.34
82665, 0.17
82666, 0.28
82667, 0.87
82668, 0.24
82669, 0.31
82670, 0.31
82671, 0.27
82672, 0.24
82673, 0.47
82674, 0.45
82675, 0.23
82676, 0.30
82677, 0.28
82678, 0.49
82679, 0.39
82680, 0.06
82681, 0.13
82682, 0.05
82683, 0.49
82684, 0.17
82685, 0.26
82686, 0.76
82687, 0.57
82688, 0.23
82689, 0.40
82690, 0.56
82691, 0.38
82692, 0.21
82693, 0.19
82694, 0.16
82695, 0.13
82696, 0.49
82697, 0.21
82698, 0.18
82699, 0.16
82700, 0.36
82701, 0.32
82702, 0.43
82703, 0.36
82704, 0.10
82705, 0.21
82706, 0.25
82707, 0.25
82708, 0.20
82709, 0.24
82710, 0.43
82711, 0.22
82712, 0.24
82713, 0.34
82714, 0.34
82715, 0.38
82716, 0.17
82717, 0.51
82718, 0.12
82719, 0.37
82720, 0.18
82721, 0.08
82722, 0.13
82723, 0.36
82724, 0.46
82725, 0.33
82726, 0.15
82727, 0.58
82728, 0.45
82729, 0.24
82730, 0.31
82731, 0.42
82732, 0.64
82733, 0.36
82734, 0.25
82735, 0.62
82736, 0.35
82737, 0.27
82738, 0.20
82739, 0.21
82740, 0.27
82741, 0.21
82742, 0.64
82743, 0.49
82744, 0.42
82745, 0.25
82746, 0.27
82747, 0.27
82748, 0.50
82749, 0.21
82750, 0.11
82751, 0.61
82752, 0.33
82753, 0.37
82754, 0.32
82755, 0.43
82756, 0.20
82757, 0.31
82758, 0.27
82759, 0.28
82760, 0.70
82761, 0.45
82762, 0.24
82763, 0.17
82764, 0.14
82765, 0.57
82766, 0.49
82767, 0.35
82768, 0.61
82769, 0.64
82770, 0.47
82771, 0.30
82772, 0.14
82773, 0.43
82774, 0.26
82775, 0.22
82776, 0.21
82777, 0.57
82778, 0.33
82779, 0.45
82780, 0.96
82781, 0.74
82782, 0.21
82783, 0.29
82784, 0.13
82785, 0.31
82786, 0.14
82787, 0.89
82788, 0.30
82789, 0.16
82790, 0.21
82791, 0.27
82792, 0.32
82793, 0.14
82794, 0.27
82795, 0.14
82796, 0.55
82797, 0.26
82798, 0.49
82799, 0.38
82800, 0.36
82801, 0.28
82802, 0.34
82803, 0.47
82804, 0.26
82805, 0.16
82806, 0.57
82807, 0.41
82808, 0.29
82809, 0.38
82810, 0.34
82811, 0.47
82812, 0.41
82813, 0.16
82814, 0.24
82815, 0.25
82816, 0.56
82817, 0.26
82818, 0.23
82819, 0.26
82820, 0.55
82821, 0.30
82822, 0.45
82823, 0.17
82824, 0.28
82825, 0.47
82826, 0.34
82827, 0.19
82828, 0.41
82829, 0.37
82830, 0.14
82831, 0.84
82832, 0.50
82833, 0.18
82834, 0.45
82835, 0.20
82836, 0.20
82837, 0.24
82838, 0.53
82839, 0.44
82840, 0.26
82841, 0.29
82842, 0.42
82843, 0.18
82844, 0.27
82845, 0.14
82846, 0.18
82847, 0.11
82848, 0.19
82849, 0.21
82850, 0.13
82851, 0.24
82852, 0.53
82853, 0.31
82854, 0.61
82855, 0.12
82856, 0.30
82857, 0.14
82858, 0.13
82859, 0.48
82860, 0.06
82861, 0.79
82862, 0.19
82863, 0.45
82864, 0.33
82865, 0.34
82866, 0.32
82867, 0.48
82868, 0.87
82869, 0.33
82870, 0.11
82871, 0.70
82872, 0.38
82873, 0.20
82874, 0.17
82875, 0.18
82876, 0.31
82877, 0.42
82878, 0.35
82879, 0.16
82880, 0.19
82881, 0.43
82882, 0.05
82883, 0.64
82884, 0.40
82885, 0.23
82886, 0.43
82887, 0.42
82888, 0.14
82889, 0.25
82890, 0.25
82891, 0.08
82892, 0.66
82893, 0.39
82894, 0.55
82895, 0.94
82896, 0.15
82897, 0.25
82898, 0.13
82899, 0.60
82900, 0.36
82901, 0.65
82902, 0.29
82903, 0.46
82904, 0.39
82905, 0.28
82906, 0.44
82907, 0.11
82908, 0.35
82909, 0.83
82910, 0.18
82911, 0.25
82912, 0.34
82913, 0.27
82914, 0.81
82915, 0.48
82916, 0.22
82917, 0.17
82918, 0.47
82919, 0.49
82920, 0.67
82921, 0.18
82922, 0.16
82923, 0.25
82924, 0.20
82925, 0.23
82926, 0.14
82927, 0.36
82928, 0.20
82929, 0.28
82930, 0.30
82931, 0.22
82932, 0.19
82933, 0.19
82934, 0.41
82935, 0.25
82936, 0.19
82937, 0.29
82938, 0.84
82939, 0.18
82940, 0.28
82941, 0.33
82942, 0.22
82943, 0.35
82944, 0.11
82945, 0.23
82946, 0.34
82947, 0.20
82948, 0.18
82949, 0.32
82950, 0.57
82951, 0.16
82952, 0.28
82953, 0.48
82954, 0.28
82955, 0.21
82956, 0.58
82957, 0.25
82958, 0.41
82959, 0.17
82960, 0.42
82961, 0.25
82962, 0.19
82963, 0.37
82964, 0.30
82965, 0.17
82966, 0.15
82967, 0.21
82968, 0.23
82969, 0.43
82970, 0.26
82971, 0.83
82972, 0.46
82973, 0.21
82974, 0.40
82975, 0.26
82976, 0.68
82977, 0.15
82978, 0.27
82979, 0.29
82980, 0.45
82981, 0.26
82982, 0.39
82983, 0.13
82984, 0.54
82985, 0.22
82986, 0.22
82987, 0.34
82988, 0.86
82989, 0.08
82990, 0.46
82991, 0.27
82992, 0.13
82993, 0.74
82994, 0.60
82995, 0.38
82996, 0.40
82997, 0.13
82998, 0.21
82999, 0.42
83000, 0.47
83001, 0.22
83002, 0.08
83003, 0.18
83004, 0.50
83005, 0.24
83006, 0.13
83007, 0.53
83008, 0.48
83009, 0.27
83010, 0.47
83011, 0.13
83012, 0.11
83013, 0.40
83014, 0.36
83015, 0.47
83016, 0.16
83017, 0.27
83018, 0.40
83019, 0.24
83020, 0.72
83021, 0.36
83022, 0.70
83023, 0.35
83024, 0.71
83025, 0.60
83026, 0.41
83027, 0.32
83028, 0.21
83029, 0.20
83030, 0.19
83031, 0.21
83032, 0.24
83033, 0.84
83034, 0.31
83035, 0.16
83036, 0.41
83037, 0.15
83038, 0.16
83039, 0.18
83040, 0.54
83041, 0.19
83042, 0.63
83043, 0.31
83044, 0.16
83045, 0.11
83046, 0.27
83047, 0.19
83048, 0.44
83049, 0.63
83050, 0.34
83051, 0.29
83052, 0.34
83053, 0.54
83054, 0.21
83055, 0.08
83056, 0.77
83057, 0.29
83058, 0.27
83059, 0.39
83060, 0.19
83061, 0.88
83062, 0.43
83063, 0.17
83064, 0.30
83065, 0.76
83066, 0.33
83067, 0.21
83068, 0.43
83069, 0.23
83070, 0.34
83071, 0.23
83072, 0.14
83073, 0.30
83074, 0.26
83075, 0.66
83076, 0.28
83077, 0.10
83078, 0.22
83079, 0.20
83080, 0.29
83081, 0.49
83082, 0.36
83083, 0.23
83084, 0.46
83085, 0.53
83086, 0.23
83087, 0.25
83088, 0.51
83089, 0.22
83090, 0.31
83091, 0.10
83092, 0.40
83093, 0.20
83094, 0.17
83095, 0.26
83096, 0.25
83097, 0.28
83098, 0.16
83099, 0.35
83100, 0.25
83101, 0.12
83102, 0.56
83103, 0.42
83104, 0.38
83105, 0.22
83106, 0.56
83107, 0.22
83108, 0.35
83109, 0.54
83110, 0.41
83111, 0.32
83112, 0.26
83113, 0.26
83114, 0.72
83115, 0.28
83116, 0.35
83117, 0.30
83118, 0.16
83119, 0.09
83120, 0.28
83121, 0.19
83122, 0.22
83123, 0.75
83124, 0.31
83125, 0.42
83126, 0.41
83127, 0.12
83128, 0.79
83129, 0.21
83130, 0.25
83131, 0.27
83132, 0.22
83133, 0.51
83134, 0.23
83135, 0.26
83136, 0.54
83137, 0.20
83138, 0.60
83139, 0.44
83140, 0.42
83141, 0.30
83142, 0.29
83143, 0.31
83144, 0.28
83145, 0.34
83146, 0.06
83147, 0.32
83148, 0.14
83149, 0.14
83150, 0.14
83151, 0.54
83152, 0.30
83153, 0.91
83154, 0.21
83155, 0.24
83156, 0.20
83157, 0.49
83158, 0.40
83159, 0.17
83160, 0.27
83161, 0.20
83162, 0.19
83163, 0.42
83164, 0.13
83165, 0.21
83166, 0.27
83167, 0.15
83168, 0.18
83169, 0.19
83170, 0.14
83171, 0.37
83172, 0.08
83173, 0.24
83174, 0.31
83175, 0.38
83176, 0.67
83177, 0.68
83178, 0.25
83179, 0.28
83180, 0.24
83181, 0.44
83182, 0.31
83183, 0.30
83184, 0.19
83185, 0.19
83186, 0.15
83187, 0.28
83188, 0.47
83189, 0.83
83190, 0.31
83191, 0.37
83192, 0.30
83193, 0.29
83194, 0.65
83195, 0.44
83196, 0.52
83197, 0.24
83198, 0.47
83199, 0.38
83200, 0.58
83201, 0.32
83202, 0.31
83203, 0.31
83204, 0.38
83205, 0.27
83206, 0.21
83207, 0.74
83208, 0.38
83209, 0.26
83210, 0.85
83211, 0.64
83212, 0.27
83213, 0.51
83214, 0.43
83215, 0.83
83216, 0.21
83217, 0.27
83218, 0.25
83219, 0.26
83220, 0.33
83221, 0.19
83222, 0.10
83223, 0.70
83224, 0.26
83225, 0.26
83226, 0.39
83227, 0.30
83228, 0.54
83229, 0.19
83230, 0.22
83231, 0.18
83232, 0.43
83233, 0.23
83234, 0.10
83235, 0.25
83236, 0.67
83237, 0.57
83238, 0.46
83239, 0.18
83240, 0.06
83241, 0.28
83242, 0.25
83243, 0.32
83244, 0.22
83245, 0.48
83246, 0.79
83247, 0.20
83248, 0.57
83249, 0.29
83250, 0.26
83251, 0.43
83252, 0.25
83253, 0.84
83254, 0.25
83255, 0.32
83256, 0.16
83257, 0.46
83258, 0.32
83259, 0.47
83260, 0.14
83261, 0.26
83262, 0.60
83263, 0.29
83264, 0.20
83265, 0.54
83266, 0.30
83267, 0.22
83268, 0.13
83269, 0.13
83270, 0.37
83271, 0.15
83272, 0.49
83273, 0.21
83274, 0.82
83275, 0.25
83276, 0.49
83277, 0.43
83278, 0.39
83279, 0.28
83280, 0.29
83281, 0.06
83282, 0.22
83283, 0.22
83284, 0.38
83285, 0.44
83286, 0.16
83287, 0.19
83288, 0.22
83289, 0.39
83290, 0.31
83291, 0.23
83292, 0.91
83293, 0.26
83294, 0.33
83295, 0.18
83296, 0.20
83297, 0.38
